age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration,scaled_balance,housing_penalty,loan_penalty,default_penalty,job_score,FSI
48,technician,married,secondary,no,178.0,yes,no,17,jun,320,4,-1,0,unknown,no,False,False,True,0,0,320,1,0.4031427797344893,-1,0,0,1,0.4031427797344893
35,blue-collar,married,secondary,no,444.0,yes,no,15,apr,244,3,-1,0,unknown,no,True,False,False,244,0,0,1,0.4752099701977784,-1,0,0,-1,-1.5247900298022217
26,services,single,secondary,no,209.0,yes,no,22,jul,319,2,-1,0,unknown,no,True,False,False,319,0,0,1,0.4115415876456245,-1,0,0,0,-0.5884584123543755
31,admin.,married,secondary,no,0.0,yes,yes,18,nov,79,3,-1,0,unknown,no,True,False,False,79,0,0,0,0.3549173665673259,-1,-1,0,0,-1.645082633432674
48,unemployed,married,primary,no,1420.0,no,no,6,jun,29,4,-1,0,unknown,no,False,False,True,0,0,29,0,0.739636954754809,0,0,0,-2,-1.260363045245191
48,technician,married,secondary,no,427.0,no,no,14,may,201,1,-1,0,unknown,no,False,False,True,0,0,201,1,0.4706041723110268,0,0,0,1,1.4706041723110268
53,management,married,tertiary,no,146.0,no,no,30,may,150,1,-1,0,unknown,no,False,False,True,0,0,150,0,0.39447304253589816,0,0,0,2,2.394473042535898
59,retired,divorced,secondary,no,319.0,no,no,24,jul,129,1,-1,0,unknown,no,True,False,False,129,0,0,0,0.44134380926578165,0,0,0,-1,-0.5586561907342183
28,unemployed,single,secondary,no,304.0,no,no,14,jun,516,1,-1,0,unknown,no,True,False,False,516,0,0,1,0.437279869953942,0,0,0,-2,-1.562720130046058
41,blue-collar,married,primary,no,389.0,yes,no,16,jun,127,2,-1,0,unknown,no,False,False,True,0,0,127,0,0.46030885938769983,-1,0,0,-1,-1.5396911406123002
50,management,single,primary,no,766.0,yes,no,17,jun,174,2,-1,0,unknown,no,False,False,True,0,0,174,1,0.562449200758602,-1,0,0,2,1.5624492007586022
31,admin.,married,secondary,no,0.0,yes,no,29,jul,82,5,-1,0,unknown,no,True,False,False,82,0,0,0,0.3549173665673259,-1,0,0,0,-0.645082633432674
59,admin.,divorced,secondary,no,174.0,yes,no,16,may,204,1,-1,0,unknown,no,False,False,True,0,0,204,1,0.4020590625846654,-1,0,0,0,-0.5979409374153346
33,technician,divorced,secondary,yes,-305.0,no,yes,9,may,109,1,-1,0,unknown,no,False,False,True,0,0,109,0,0.27228393389325384,0,-1,-2,1,-1.727716066106746
35,management,married,secondary,no,670.0,no,no,9,jul,378,1,-1,0,unknown,no,True,False,False,378,0,0,1,0.5364399891628285,0,0,0,2,2.5364399891628286
41,services,single,primary,no,79.0,yes,no,15,may,317,1,-1,0,unknown,no,True,False,False,317,0,0,1,0.37632078027634785,-1,0,0,0,-0.6236792197236521
24,services,married,secondary,yes,110.0,yes,no,23,may,27,1,-1,0,unknown,no,False,False,True,0,0,27,0,0.3847195881874831,-1,0,-2,0,-2.615280411812517
33,self-employed,single,secondary,no,238.0,yes,yes,5,feb,45,5,-1,0,unknown,no,True,False,False,45,0,0,0,0.41939853698184776,-1,-1,0,1,-0.5806014630181522
41,admin.,divorced,secondary,no,1088.0,yes,no,28,jan,138,1,-1,0,unknown,no,True,False,False,138,0,0,0,0.6496884313194257,-1,0,0,0,-0.35031156868057434
38,blue-collar,divorced,secondary,no,889.0,no,yes,18,jun,362,1,-1,0,unknown,no,False,False,True,0,0,362,1,0.5957735031156868,0,-1,0,-1,-1.4042264968843132
48,blue-collar,married,primary,no,750.0,yes,no,18,may,90,6,-1,0,unknown,no,True,False,False,90,0,0,0,0.5581143321593064,-1,0,0,-1,-1.4418856678406935
34,technician,single,secondary,no,0.0,yes,yes,16,may,214,1,-1,0,unknown,no,False,False,True,0,0,214,1,0.3549173665673259,-1,-1,0,1,-0.645082633432674
33,technician,married,secondary,no,1844.0,yes,no,29,may,241,3,-1,0,unknown,no,False,False,True,0,0,241,1,0.854510972636142,-1,0,0,1,0.854510972636142
40,management,married,tertiary,no,89.0,yes,yes,9,feb,148,6,-1,0,unknown,no,False,True,False,0,148,0,1,0.3790300731509076,-1,-1,0,2,0.37903007315090775
32,technician,single,secondary,no,0.0,no,no,21,aug,126,2,-1,0,unknown,no,True,False,False,126,0,0,0,0.3549173665673259,0,0,0,1,1.354917366567326
33,blue-collar,married,secondary,no,625.0,yes,no,28,may,410,1,-1,0,unknown,no,False,False,True,0,0,410,1,0.5242481712273097,-1,0,0,-1,-1.4757518287726903
55,technician,married,unknown,no,574.0,yes,no,29,jan,243,2,-1,0,unknown,no,True,False,False,243,0,0,1,0.510430777567055,-1,0,0,1,0.5104307775670551
58,management,married,primary,no,320.0,yes,no,30,may,171,2,-1,0,unknown,no,True,False,False,171,0,0,1,0.44161473855323763,-1,0,0,2,1.4416147385532376
25,technician,single,tertiary,no,468.0,yes,no,15,may,147,1,-1,0,unknown,no,False,False,True,0,0,147,0,0.48171227309672177,-1,0,0,1,0.4817122730967218
47,services,married,secondary,no,440.0,yes,no,12,jun,91,1,-1,0,unknown,no,False,False,True,0,0,91,0,0.47412625304795447,-1,0,0,0,-0.5258737469520456
58,retired,married,primary,no,1987.0,no,no,14,jul,185,4,-1,0,unknown,no,False,True,False,0,185,0,1,0.8932538607423463,0,0,0,-1,-0.10674613925765375
40,self-employed,married,tertiary,no,642.0,no,no,18,nov,147,3,-1,0,unknown,no,True,False,False,147,0,0,0,0.5288539691140612,0,0,0,1,1.5288539691140612
47,management,married,tertiary,no,2306.0,no,no,6,aug,239,4,-1,0,unknown,yes,False,True,False,0,239,0,1,0.9796803034408019,0,0,0,2,2.979680303440802
50,blue-collar,married,primary,no,-1.0,no,no,19,aug,195,2,-1,0,unknown,no,True,False,False,195,0,0,1,0.35464643727986994,0,0,0,-1,-0.6453535627201301
58,management,single,tertiary,no,331.0,no,yes,28,jul,82,3,-1,0,unknown,no,True,False,False,82,0,0,0,0.44459496071525334,0,-1,0,2,1.4445949607152535
28,self-employed,single,tertiary,no,0.0,yes,no,21,jul,479,1,-1,0,unknown,no,True,False,False,479,0,0,1,0.3549173665673259,-1,0,0,1,0.354917366567326
41,technician,married,secondary,no,0.0,no,no,29,aug,141,2,-1,0,unknown,no,True,False,False,141,0,0,0,0.3549173665673259,0,0,0,1,1.354917366567326
30,management,married,tertiary,no,151.0,no,no,19,aug,82,4,-1,0,unknown,no,True,False,False,82,0,0,0,0.395827688973178,0,0,0,2,2.3958276889731778
27,services,single,secondary,no,266.0,no,yes,7,jul,232,1,-1,0,unknown,no,True,False,False,232,0,0,1,0.426984557030615,0,-1,0,0,-0.573015442969385
48,management,married,tertiary,no,0.0,no,no,26,aug,60,5,-1,0,unknown,no,True,False,False,60,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
36,technician,married,tertiary,no,491.0,yes,no,8,may,103,3,-1,0,unknown,no,False,False,True,0,0,103,0,0.48794364670820917,-1,0,0,1,0.4879436467082092
54,management,married,tertiary,no,3.0,no,yes,8,jul,443,1,-1,0,unknown,no,True,False,False,443,0,0,1,0.35573015442969386,0,-1,0,2,1.3557301544296938
36,blue-collar,married,secondary,no,198.0,yes,no,9,may,400,2,-1,0,unknown,no,False,False,True,0,0,400,1,0.4085613654836088,-1,0,0,-1,-1.5914386345163911
32,management,single,tertiary,no,28.0,no,no,8,aug,111,2,-1,0,unknown,no,True,False,False,111,0,0,0,0.3625033866160932,0,0,0,2,2.362503386616093
33,management,single,tertiary,no,335.0,no,no,29,aug,130,4,-1,0,unknown,no,True,False,False,130,0,0,0,0.4456786778650772,0,0,0,2,2.445678677865077
51,housemaid,married,unknown,no,174.0,no,no,29,jul,308,3,-1,0,unknown,no,False,True,False,0,308,0,1,0.4020590625846654,0,0,0,-1,-0.5979409374153346
39,unemployed,married,secondary,no,270.0,yes,no,3,jun,116,1,-1,0,unknown,no,False,False,True,0,0,116,0,0.4280682741804389,-1,0,0,-2,-2.571931725819561
44,management,single,tertiary,no,1206.0,no,no,9,jul,160,2,-1,0,unknown,no,True,False,False,160,0,0,0,0.6816580872392306,0,0,0,2,2.6816580872392306
25,technician,married,tertiary,no,914.0,yes,no,12,may,185,2,-1,0,unknown,no,True,False,False,185,0,0,1,0.6025467353020861,-1,0,0,1,0.6025467353020861
54,technician,married,secondary,no,89.0,yes,no,10,jul,140,3,-1,0,unknown,no,True,False,False,140,0,0,0,0.3790300731509076,-1,0,0,1,0.37903007315090753
31,admin.,single,secondary,no,68.0,yes,no,16,apr,264,2,-1,0,unknown,no,True,False,False,264,0,0,1,0.37334055811433214,-1,0,0,0,-0.6266594418856679
45,technician,married,secondary,no,-149.0,yes,no,14,jul,287,2,-1,0,unknown,no,True,False,False,287,0,0,1,0.3145489027363858,-1,0,0,1,0.3145489027363859
44,management,divorced,tertiary,no,0.0,no,no,22,aug,54,2,-1,0,unknown,no,True,False,False,54,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
26,blue-collar,single,secondary,no,179.0,no,no,30,jul,103,3,-1,0,unknown,no,True,False,False,103,0,0,0,0.4034137090219453,0,0,0,-1,-0.5965862909780547
48,blue-collar,married,primary,no,199.0,no,no,18,aug,29,2,-1,0,unknown,no,False,True,False,0,29,0,0,0.40883229477106475,0,0,0,-1,-0.5911677052289352
60,blue-collar,married,unknown,no,231.0,yes,no,12,may,57,2,-1,0,unknown,no,False,False,True,0,0,57,0,0.4175020319696559,-1,0,0,-1,-1.5824979680303441
27,admin.,divorced,secondary,no,76.0,yes,no,4,jun,236,1,-1,0,unknown,no,False,False,True,0,0,236,1,0.37550799241398,-1,0,0,0,-0.6244920075860201
30,unemployed,single,tertiary,no,302.0,no,no,11,feb,528,3,-1,0,unknown,yes,True,False,False,528,0,0,1,0.43673801137903007,0,0,0,-2,-1.56326198862097
28,admin.,single,secondary,no,189.0,yes,no,31,jul,68,2,-1,0,unknown,no,True,False,False,68,0,0,0,0.406123001896505,-1,0,0,0,-0.593876998103495
37,entrepreneur,married,tertiary,no,310.0,no,no,1,sep,76,1,-1,0,unknown,no,True,False,False,76,0,0,0,0.43890544567867784,0,0,0,2,2.438905445678678
36,services,married,secondary,no,1746.0,yes,no,16,may,99,1,-1,0,unknown,no,False,False,True,0,0,99,0,0.8279599024654565,-1,0,0,0,-0.17204009753454352
52,unemployed,married,primary,no,-110.0,no,yes,29,jan,141,1,-1,0,unknown,no,True,False,False,141,0,0,0,0.3251151449471688,0,-1,0,-2,-2.6748848550528312
36,blue-collar,single,secondary,no,35.0,yes,no,3,jun,435,3,-1,0,unknown,no,False,False,True,0,0,435,1,0.364399891628285,-1,0,0,-1,-1.6356001083717149
47,blue-collar,married,primary,no,292.0,no,yes,28,jul,210,3,-1,0,unknown,no,False,True,False,0,210,0,1,0.43402871850447033,0,-1,0,-1,-1.5659712814955298
43,technician,married,secondary,no,50.0,no,no,28,may,63,1,-1,0,unknown,no,False,False,True,0,0,63,0,0.36846383094012464,0,0,0,1,1.3684638309401247
44,blue-collar,married,secondary,no,-674.0,yes,no,5,may,257,1,-1,0,unknown,no,False,False,True,0,0,257,1,0.17231102682199945,-1,0,0,-1,-1.8276889731780006
57,retired,married,tertiary,no,1180.0,yes,yes,14,may,191,2,-1,0,unknown,no,False,False,True,0,0,191,1,0.6746139257653753,-1,-1,0,-1,-2.3253860742346246
36,admin.,single,secondary,no,319.0,yes,no,18,may,120,2,-1,0,unknown,no,True,False,False,120,0,0,0,0.44134380926578165,-1,0,0,0,-0.5586561907342183
51,technician,married,tertiary,no,1315.0,no,no,5,jun,303,2,-1,0,unknown,no,False,True,False,0,303,0,1,0.7111893795719317,0,0,0,1,1.7111893795719317
31,technician,single,tertiary,no,424.0,no,no,21,aug,93,2,-1,0,unknown,no,True,False,False,93,0,0,0,0.4697913844486589,0,0,0,1,1.469791384448659
56,blue-collar,married,primary,no,151.0,no,no,3,feb,128,1,-1,0,unknown,no,True,False,False,128,0,0,0,0.395827688973178,0,0,0,-1,-0.604172311026822
30,technician,single,tertiary,no,-970.0,no,yes,21,aug,194,2,-1,0,unknown,no,True,False,False,194,0,0,1,0.09211595773503116,0,-1,0,1,0.09211595773503123
38,services,married,secondary,no,-762.0,yes,yes,30,may,408,2,-1,0,unknown,no,False,False,True,0,0,408,1,0.14846924952587376,-1,-1,0,0,-1.8515307504741263
35,services,married,secondary,no,181.0,yes,no,31,jul,5,3,-1,0,unknown,no,True,False,False,5,0,0,0,0.40395556759685725,-1,0,0,0,-0.5960444324031428
31,blue-collar,married,unknown,no,-120.0,yes,no,17,jul,231,2,-1,0,unknown,no,True,False,False,231,0,0,1,0.322405852072609,-1,0,0,-1,-1.677594147927391
39,admin.,divorced,secondary,no,1022.0,yes,no,20,jun,20,3,-1,0,unknown,no,False,False,True,0,0,20,0,0.6318070983473314,-1,0,0,0,-0.3681929016526686
39,technician,married,tertiary,no,209.0,no,no,23,jul,36,2,-1,0,unknown,no,False,False,True,0,0,36,0,0.4115415876456245,0,0,0,1,1.4115415876456245
55,technician,married,secondary,no,0.0,no,no,19,nov,336,1,-1,0,unknown,no,True,False,False,336,0,0,1,0.3549173665673259,0,0,0,1,1.354917366567326
43,blue-collar,divorced,primary,no,328.0,no,yes,8,jul,192,1,-1,0,unknown,no,True,False,False,192,0,0,1,0.4437821728528854,0,-1,0,-1,-1.5562178271471145
51,self-employed,married,primary,no,307.0,yes,yes,17,jun,65,2,-1,0,unknown,no,False,False,True,0,0,65,0,0.43809265781630996,-1,-1,0,1,-0.56190734218369
53,technician,married,secondary,no,719.0,yes,no,14,may,230,1,-1,0,unknown,no,False,False,True,0,0,230,1,0.5497155242481713,-1,0,0,1,0.5497155242481713
44,management,divorced,tertiary,no,0.0,no,no,10,aug,71,1,-1,0,unknown,no,True,False,False,71,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
36,management,married,tertiary,no,0.0,yes,no,27,may,145,2,-1,0,unknown,no,False,False,True,0,0,145,0,0.3549173665673259,-1,0,0,2,1.3549173665673258
30,management,single,tertiary,no,149.0,yes,no,3,jun,220,2,-1,0,unknown,no,False,False,True,0,0,220,1,0.39528583039826604,-1,0,0,2,1.395285830398266
33,entrepreneur,married,secondary,no,-118.0,yes,yes,27,may,421,3,-1,0,unknown,no,False,False,True,0,0,421,1,0.322947710647521,-1,-1,0,2,0.3229477106475209
41,unemployed,married,tertiary,no,1666.0,yes,no,9,jun,291,3,-1,0,unknown,no,False,False,True,0,0,291,1,0.8062855594689786,-1,0,0,-2,-2.1937144405310214
29,technician,married,secondary,no,0.0,yes,no,28,jul,83,6,-1,0,unknown,no,True,False,False,83,0,0,0,0.3549173665673259,-1,0,0,1,0.354917366567326
47,management,married,secondary,no,51.0,yes,yes,16,may,312,1,-1,0,unknown,no,False,False,True,0,0,312,1,0.3687347602275806,-1,-1,0,2,0.3687347602275808
30,management,single,secondary,yes,447.0,no,no,14,may,103,6,-1,0,unknown,no,False,False,True,0,0,103,0,0.4760227580601463,0,0,-2,2,0.47602275806014616
34,admin.,married,secondary,no,396.0,yes,no,16,jul,101,3,-1,0,unknown,no,True,False,False,101,0,0,0,0.4622053643998916,-1,0,0,0,-0.5377946356001084
50,technician,married,secondary,no,0.0,no,no,7,jul,152,2,-1,0,unknown,no,True,False,False,152,0,0,0,0.3549173665673259,0,0,0,1,1.354917366567326
39,blue-collar,married,secondary,no,293.0,yes,no,23,may,160,3,-1,0,unknown,no,False,False,True,0,0,160,0,0.4342996477919263,-1,0,0,-1,-1.5657003522080737
36,technician,married,secondary,no,474.0,yes,no,27,may,59,1,-1,0,unknown,no,False,False,True,0,0,59,0,0.4833378488214576,-1,0,0,1,0.4833378488214577
36,technician,married,tertiary,no,0.0,no,no,22,aug,147,2,-1,0,unknown,no,True,False,False,147,0,0,0,0.3549173665673259,0,0,0,1,1.354917366567326
29,services,married,secondary,no,308.0,yes,no,28,may,75,1,-1,0,unknown,no,False,False,True,0,0,75,0,0.43836358710376594,-1,0,0,0,-0.5616364128962341
55,management,married,tertiary,no,0.0,yes,no,14,may,159,2,-1,0,unknown,no,False,False,True,0,0,159,0,0.3549173665673259,-1,0,0,2,1.3549173665673258
31,admin.,single,secondary,no,757.0,no,no,3,feb,343,2,-1,0,unknown,no,True,False,False,343,0,0,1,0.5600108371714982,0,0,0,0,0.5600108371714982
45,management,single,tertiary,no,16.0,no,no,31,jul,59,2,-1,0,unknown,no,True,False,False,59,0,0,0,0.3592522351666215,0,0,0,2,2.3592522351666214
42,blue-collar,married,secondary,no,-422.0,no,no,9,jul,31,1,-1,0,unknown,no,True,False,False,31,0,0,0,0.2405852072609049,0,0,0,-1,-0.7594147927390951
45,admin.,married,secondary,no,248.0,no,no,16,jul,212,2,-1,0,unknown,no,True,False,False,212,0,0,1,0.4221078298564075,0,0,0,0,0.4221078298564075
47,technician,married,primary,no,145.0,yes,no,16,may,157,6,-1,0,unknown,no,False,False,True,0,0,157,0,0.3942021132484422,-1,0,0,1,0.3942021132484421
60,retired,divorced,secondary,no,598.0,no,yes,8,jul,96,1,-1,0,unknown,no,True,False,False,96,0,0,0,0.5169330804659984,0,-1,0,-1,-1.4830669195340016
35,management,married,tertiary,no,949.0,yes,no,27,may,245,2,-1,0,unknown,no,False,False,True,0,0,245,1,0.6120292603630453,-1,0,0,2,1.6120292603630455
31,technician,single,tertiary,no,614.0,no,no,11,aug,72,4,-1,0,unknown,no,True,False,False,72,0,0,0,0.521267949065294,0,0,0,1,1.5212679490652938
51,blue-collar,married,secondary,no,1840.0,yes,no,18,aug,312,3,-1,0,unknown,no,True,False,False,312,0,0,1,0.853427255486318,-1,0,0,-1,-1.146572744513682
29,services,married,secondary,no,182.0,yes,no,13,may,38,3,-1,0,unknown,no,True,False,False,38,0,0,0,0.40422649688431317,-1,0,0,0,-0.5957735031156868
31,blue-collar,married,secondary,no,401.0,no,no,14,aug,96,3,-1,0,unknown,no,True,False,False,96,0,0,0,0.4635600108371715,0,0,0,-1,-0.5364399891628284
44,technician,divorced,unknown,no,759.0,yes,no,23,may,397,1,-1,0,unknown,no,False,False,True,0,0,397,1,0.5605526957464102,-1,0,0,1,0.5605526957464102
35,student,single,unknown,no,0.0,no,no,28,jan,122,3,-1,0,unknown,no,False,True,False,0,122,0,0,0.3549173665673259,0,0,0,1,1.354917366567326
54,retired,married,secondary,no,153.0,yes,yes,26,may,74,1,-1,0,unknown,no,False,False,True,0,0,74,0,0.39636954754808995,-1,-1,0,-1,-2.60363045245191
32,management,married,tertiary,no,553.0,yes,no,22,jul,72,1,-1,0,unknown,no,True,False,False,72,0,0,0,0.5047412625304796,-1,0,0,2,1.5047412625304797
36,management,divorced,tertiary,no,1057.0,no,no,5,feb,383,2,-1,0,unknown,no,True,False,False,383,0,0,1,0.6412896234082904,0,0,0,2,2.6412896234082903
60,retired,married,secondary,no,78.0,yes,no,12,may,113,3,-1,0,unknown,no,False,False,True,0,0,113,0,0.3760498509888919,-1,0,0,-1,-1.6239501490111081
32,technician,single,secondary,no,-28.0,no,yes,4,jul,400,1,-1,0,unknown,no,False,False,True,0,0,400,1,0.3473313465185587,0,-1,0,1,0.3473313465185588
34,blue-collar,married,primary,no,428.0,yes,no,18,may,59,2,-1,0,unknown,no,True,False,False,59,0,0,0,0.4708751015984828,-1,0,0,-1,-1.529124898401517
45,admin.,divorced,unknown,no,998.0,yes,no,30,jul,38,2,-1,0,unknown,no,False,True,False,0,38,0,0,0.625304795448388,-1,0,0,0,-0.374695204551612
48,blue-collar,single,secondary,no,312.0,yes,yes,3,feb,369,2,-1,0,unknown,no,True,False,False,369,0,0,1,0.4394473042535898,-1,-1,0,-1,-2.56055269574641
36,management,single,secondary,no,0.0,no,no,13,aug,333,5,-1,0,unknown,no,True,False,False,333,0,0,1,0.3549173665673259,0,0,0,2,2.3549173665673258
31,technician,single,secondary,no,691.0,yes,no,8,may,198,1,-1,0,unknown,no,True,False,False,198,0,0,1,0.542129504199404,-1,0,0,1,0.5421295041994041
30,self-employed,single,secondary,no,192.0,no,no,22,jul,423,1,-1,0,unknown,no,True,False,False,423,0,0,1,0.40693578975887296,0,0,0,1,1.406935789758873
57,retired,married,tertiary,no,0.0,no,no,12,aug,116,4,-1,0,unknown,no,True,False,False,116,0,0,0,0.3549173665673259,0,0,0,-1,-0.645082633432674
44,management,married,tertiary,no,1242.0,yes,no,6,aug,384,6,-1,0,unknown,no,True,False,False,384,0,0,1,0.6914115415876456,-1,0,0,2,1.6914115415876454
52,technician,married,secondary,no,64.0,no,no,29,aug,20,2,-1,0,unknown,no,False,True,False,0,20,0,0,0.3722568409645083,0,0,0,1,1.3722568409645084
32,management,single,secondary,no,1420.0,yes,no,2,jun,258,1,-1,0,unknown,no,False,False,True,0,0,258,1,0.739636954754809,-1,0,0,2,1.739636954754809
36,technician,single,secondary,no,0.0,no,no,29,aug,85,6,-1,0,unknown,no,True,False,False,85,0,0,0,0.3549173665673259,0,0,0,1,1.354917366567326
26,blue-collar,married,secondary,no,128.0,no,no,4,jul,355,1,-1,0,unknown,no,False,False,True,0,0,355,1,0.3895963153616906,0,0,0,-1,-0.6104036846383094
37,blue-collar,married,secondary,no,196.0,yes,no,5,jun,66,3,-1,0,unknown,no,False,False,True,0,0,66,0,0.4080195069086968,-1,0,0,-1,-1.5919804930913033
34,technician,married,secondary,no,351.0,yes,no,18,jul,467,1,-1,0,unknown,no,True,False,False,467,0,0,1,0.4500135464643728,-1,0,0,1,0.45001354646437286
30,management,single,tertiary,yes,35.0,no,no,30,jul,185,4,-1,0,unknown,no,True,False,False,185,0,0,1,0.364399891628285,0,0,-2,2,0.3643998916282851
27,technician,single,secondary,no,235.0,yes,no,12,may,13,5,-1,0,unknown,no,True,False,False,13,0,0,0,0.4185857491194798,-1,0,0,1,0.41858574911947977
33,blue-collar,single,primary,no,92.0,yes,no,9,may,127,1,-1,0,unknown,no,False,False,True,0,0,127,0,0.3798428610132755,-1,0,0,-1,-1.6201571389867244
37,blue-collar,married,secondary,no,67.0,no,no,3,jun,45,2,-1,0,unknown,no,False,False,True,0,0,45,0,0.37306962882687617,0,0,0,-1,-0.6269303711731238
33,management,single,tertiary,no,349.0,no,no,22,aug,182,1,-1,0,unknown,no,True,False,False,182,0,0,1,0.44947168788946085,0,0,0,2,2.449471687889461
46,management,divorced,secondary,no,558.0,no,no,19,aug,126,6,-1,0,unknown,no,True,False,False,126,0,0,0,0.5060959089677595,0,0,0,2,2.5060959089677595
30,blue-collar,single,secondary,yes,239.0,yes,no,21,may,412,1,-1,0,unknown,yes,False,False,True,0,0,412,1,0.41966946626930374,-1,0,-2,-1,-3.580330533730696
42,blue-collar,married,secondary,no,179.0,yes,no,17,nov,96,1,-1,0,unknown,no,True,False,False,96,0,0,0,0.4034137090219453,-1,0,0,-1,-1.5965862909780548
33,management,single,tertiary,no,-67.0,yes,no,5,may,364,1,-1,0,unknown,no,False,False,True,0,0,364,1,0.3367651043077757,-1,0,0,2,1.3367651043077755
29,blue-collar,single,secondary,no,770.0,yes,no,17,apr,341,1,-1,0,unknown,no,True,False,False,341,0,0,1,0.5635329179084259,-1,0,0,-1,-1.4364670820915741
38,unemployed,married,secondary,no,-673.0,yes,no,26,may,364,1,-1,0,unknown,no,False,False,True,0,0,364,1,0.17258195610945543,-1,0,0,-2,-2.8274180438905443
36,blue-collar,divorced,primary,no,1420.0,yes,no,2,jun,123,4,-1,0,unknown,no,False,False,True,0,0,123,0,0.739636954754809,-1,0,0,-1,-1.260363045245191
38,self-employed,married,tertiary,no,846.0,no,no,2,jun,253,1,-1,0,unknown,no,True,False,False,253,0,0,1,0.5841235437550799,0,0,0,1,1.58412354375508
44,management,married,secondary,yes,0.0,yes,no,11,jul,96,2,-1,0,unknown,no,True,False,False,96,0,0,0,0.3549173665673259,-1,0,-2,2,-0.6450826334326742
31,services,single,secondary,no,31.0,yes,yes,26,may,501,2,-1,0,unknown,no,False,False,True,0,0,501,1,0.3633161744784611,-1,-1,0,0,-1.6366838255215388
37,blue-collar,married,primary,no,543.0,yes,no,21,may,281,1,-1,0,unknown,no,False,False,True,0,0,281,1,0.5020319696559198,-1,0,0,-1,-1.4979680303440803
50,blue-collar,married,secondary,no,253.0,yes,yes,5,may,475,2,-1,0,unknown,no,True,False,False,475,0,0,1,0.42346247629368733,-1,-1,0,-1,-2.5765375237063126
48,blue-collar,married,secondary,no,1738.0,yes,no,15,apr,349,1,-1,0,unknown,no,True,False,False,349,0,0,1,0.8257924681658088,-1,0,0,-1,-1.1742075318341914
36,blue-collar,married,secondary,no,199.0,yes,no,9,jul,183,1,-1,0,unknown,no,True,False,False,183,0,0,1,0.40883229477106475,-1,0,0,-1,-1.5911677052289352
49,technician,single,secondary,no,-97.0,yes,no,6,jun,92,2,-1,0,unknown,no,False,False,True,0,0,92,0,0.3286372256840964,-1,0,0,1,0.32863722568409637
35,management,divorced,tertiary,no,473.0,no,yes,5,aug,37,2,-1,0,unknown,no,True,False,False,37,0,0,0,0.4830669195340016,0,-1,0,2,1.4830669195340018
46,blue-collar,married,secondary,no,781.0,no,no,13,may,152,1,-1,0,unknown,no,False,False,True,0,0,152,0,0.5665131400704416,0,0,0,-1,-0.4334868599295584
49,blue-collar,married,primary,no,1032.0,yes,no,2,jun,41,5,-1,0,unknown,no,False,False,True,0,0,41,0,0.6345163912218911,-1,0,0,-1,-1.365483608778109
32,blue-collar,married,secondary,no,119.0,no,no,4,may,20,5,-1,0,unknown,no,True,False,False,20,0,0,0,0.38715795177458684,0,0,0,-1,-0.6128420482254131
57,retired,divorced,secondary,no,-331.0,yes,no,6,may,531,1,-1,0,unknown,no,False,False,True,0,0,531,1,0.26523977241939856,-1,0,0,-1,-1.7347602275806016
59,management,married,tertiary,no,1585.0,no,no,28,aug,91,5,-1,0,unknown,no,False,True,False,0,91,0,0,0.7843402871850447,0,0,0,2,2.784340287185045
35,admin.,married,secondary,yes,0.0,no,yes,4,jul,105,3,-1,0,unknown,no,False,False,True,0,0,105,0,0.3549173665673259,0,-1,-2,0,-2.645082633432674
29,self-employed,married,secondary,no,-76.0,yes,no,27,may,305,2,-1,0,unknown,no,False,False,True,0,0,305,1,0.3343267407206719,-1,0,0,1,0.3343267407206718
32,services,single,secondary,no,152.0,yes,no,25,may,158,2,-1,0,unknown,yes,True,False,False,158,0,0,0,0.396098618260634,-1,0,0,0,-0.603901381739366
49,unemployed,married,primary,no,-384.0,yes,no,27,may,25,1,-1,0,unknown,no,False,False,True,0,0,25,0,0.2508805201842319,-1,0,0,-2,-2.749119479815768
45,technician,married,unknown,no,473.0,yes,no,27,may,147,1,-1,0,unknown,no,False,False,True,0,0,147,0,0.4830669195340016,-1,0,0,1,0.4830669195340016
42,entrepreneur,married,primary,no,149.0,no,no,20,aug,94,2,-1,0,unknown,no,True,False,False,94,0,0,0,0.39528583039826604,0,0,0,2,2.395285830398266
41,blue-collar,single,secondary,no,79.0,no,yes,20,nov,104,1,-1,0,unknown,no,True,False,False,104,0,0,0,0.37632078027634785,0,-1,0,-1,-1.6236792197236523
43,unemployed,married,tertiary,no,58.0,yes,no,16,feb,48,4,-1,0,unknown,no,True,False,False,48,0,0,0,0.3706312652397724,-1,0,0,-2,-2.6293687347602277
41,technician,married,tertiary,no,532.0,yes,no,9,jul,74,1,-1,0,unknown,no,True,False,False,74,0,0,0,0.4990517474939041,-1,0,0,1,0.499051747493904
35,blue-collar,married,primary,no,422.0,yes,no,14,may,73,1,-1,0,unknown,no,True,False,False,73,0,0,0,0.46924952587374696,-1,0,0,-1,-1.530750474126253
